time_s,Temperature_uniform_noise
4504.738000000042,34.23149608847024
4505.832000000042,34.83426097595236
4506.926000000042,36.04379075090503
4508.020000000042,36.20014027994533
4509.114000000042,35.8477163003651
4510.208000000042,36.59301410254027
4511.302000000042,37.35612851905884
4512.3960000000425,38.68146628721265
4513.4900000000425,39.98007913385523
4514.584000000043,41.23415044465479
4515.678000000043,41.908181789483436
4516.772000000043,41.97544824683382
4517.866000000043,41.97144824684155
4518.960000000043,41.36068335935942
4520.054000000043,41.23196705899818
4521.148000000043,41.5585744242466
4522.242000000043,41.24278367333384
4523.336000000043,39.17796471734053
4524.430000000043,36.47074764518989
4525.524000000043,34.20103762431712
4526.618000000043,32.377742961878454
4527.712000000043,29.938775104797557
4528.806000000043,27.964039220490296
4529.900000000043,25.35581352720513
4530.994000000043,22.65850476222232
4532.088000000043,19.327706188261622
4533.182000000043,15.372326112483123
4534.276000000044,11.872269702310426
4535.370000000044,8.854261879250895
4536.464000000044,5.791712520356064
4537.558000000044,2.6935299327783113
4538.652000000044,0.11302916099278093
4539.746000000044,-1.3964747505331232
4540.840000000044,-1.8260734946354304
4541.934000000044,-2.2823971602450897
4543.028000000044,-1.141133842635078
4544.122000000044,-0.5442772623285066
4545.216000000044,0.05257931798192317
4546.310000000044,2.3004727245190324
4547.404000000044,4.583999359735195
4548.498000000044,6.376569100666501
4549.592000000044,9.837992282160137
4550.686000000044,13.326140385165
4551.780000000044,15.75219993507421
4552.874000000044,18.196076099330664
4553.968000000044,22.844304134269617
4555.0620000000445,27.51925709072365
4556.1560000000445,32.220934968688915
4557.250000000045,36.37820610934687
4558.344000000045,40.53547725001255
4559.438000000045,45.76374525093013
4560.532000000045,49.33206811844935
4561.626000000045,52.338167634333324
4562.720000000045,55.31754222871767
4563.814000000045,58.252375287251255
4564.908000000045,60.59826007264997
4566.002000000045,62.34628827773438
4567.096000000045,64.03195833263625
4568.190000000045,65.11086350006372
4569.284000000045,66.14522713164043
4570.378000000045,66.57282587574659
4571.472000000045,66.4114763467063
4572.566000000045,66.20558528182684
4573.660000000045,65.99078590977568
4574.754000000045,65.78489484489236
4575.848000000045,65.58791208717687
4576.9420000000455,64.34665739071298
4578.0360000000455,63.14994423009211
4579.130000000046,61.435549253686744
4580.224000000046,58.676882338521395
4581.318000000046,54.88285179178319
4582.412000000046,51.704494439687224
4583.506000000046,48.6330367736207
4584.600000000046,45.668478793575886
4585.694000000046,42.81082049956437
4586.788000000046,40.05115358440288
4587.882000000046,37.98733462840571
4588.976000000046,35.521641849821314
4590.070000000046,33.198481985926094
4591.164000000046,30.464539992275828
4592.258000000046,29.497442818045634
4593.352000000046,29.74387541877198
4594.446000000046,28.990577616589082
4595.540000000046,29.415176360691387
4596.634000000046,30.473264913783186
4597.728000000046,31.620436538553307
4598.822000000047,32.847782927849366
4599.916000000047,34.12857916016015
4601.010000000047,35.98941535843797
4602.104000000047,37.341478048103
4603.198000000047,39.82689574819476
4604.292000000047,41.23240828086678
4605.386000000047,43.182327550834515
4606.480000000047,44.04343334620696
4607.574000000047,44.8867225272476
4608.668000000047,45.71219509394486
4609.762000000047,45.97544430900687
4610.856000000047,45.6408369437623
4611.950000000047,46.34159321009831
4613.044000000047,47.51548975637579
4614.138000000047,48.055896493671504
4615.232000000047,46.82055010437544
4616.326000000047,44.92498898459412
4617.420000000047,42.92252817878337
4618.514000000047,39.724354212351734
4619.608000000048,36.954778990022405
4620.702000000048,32.96276568556872
4621.796000000048,29.42607604672083
4622.890000000048,25.809211643350864
4623.984000000048,22.112172475470402
4625.078000000048,18.3438668502357
4626.172000000048,16.155331593877282
4627.266000000048,14.493386460482771
4628.360000000048,12.26030966828133
4629.454000000048,10.02723287607989
4630.548000000048,7.80306439105015
4631.642000000048,5.5788959060165375
4632.736000000048,4.461357509913881
4633.830000000048,4.468265817089442
4634.924000000048,4.002033844308084
4636.018000000048,3.0359366700740296
4637.112000000048,3.7921427794247613
4638.206000000048,4.619615346125876
4639.300000000048,5.527262677337479
4640.394000000048,7.577173326166825
4641.4880000000485,9.680533818003163
4642.5820000000485,11.84625246002205
4643.676000000049,15.154234419643231
4644.770000000049,18.48894130077949
4645.864000000049,22.412596455058356
4646.958000000049,26.407518066679877
4648.052000000049,32.633516470506706
4649.146000000049,37.8152429355774
4650.240000000049,42.47037927769577
4651.334000000049,47.11660731264245
4652.428000000049,52.28942547054532
4653.522000000049,58.533240488707804
4654.616000000049,62.57270363617622
4655.710000000049,65.49662838754197
4656.804000000049,68.37601160306471
4657.898000000049,70.11313150098516
4658.992000000049,72.33229998601104
4660.086000000049,73.44483838211369
4661.180000000049,73.9951534265811
4662.274000000049,73.97433681224157
4663.3680000000495,73.92679527639469
4664.46200000005,74.37911894201207
4665.55600000005,73.66245436850437
4666.65000000005,71.81243478455835
4667.74400000005,68.30247006721783
4668.83800000005,65.84568559579739
4669.93200000005,61.69332276230341
4671.02600000005,57.51423500730593
4672.12000000005,53.299514023629385
4673.21400000005,49.59356654857723
4674.30800000005,45.88761907352507
4675.40200000005,41.61053993966599
4676.49600000005,37.29782757713557
4677.59000000005,34.04720376769308
4678.68400000005,30.75203842240371
4679.77800000005,26.350242988183375
4680.87200000005,22.483945984090923
4681.96600000005,17.555560426914408
4683.06000000005,13.707080037161486
4684.1540000000505,11.49181985929571
4685.2480000000505,8.749969558473747
4686.342000000051,6.579250916454857
4687.436000000051,3.9353919944906295
4688.530000000051,1.880481345665146
4689.624000000051,0.9500174001101556
4690.718000000051,0.6085017276938984
4691.812000000051,0.8292094069128808
4692.906000000051,-0.003263159784367531
4694.000000000051,-0.30023729635760077
4695.094000000051,-0.6150280472626335
4696.188000000051,-0.9476354125110618
4697.282000000051,-0.20033761032816244
4698.376000000051,2.7245871410375955
4699.470000000051,4.542881803476256
4700.564000000051,6.343359851567669
4701.658000000051,8.099296363823782
4702.752000000051,10.908413122003854
4703.846000000051,13.11076499269021
4704.940000000051,15.804073757669151
4706.034000000052,18.452840986805064
4707.128000000052,19.986069819842193
4708.222000000052,23.10797732892344
4709.316000000052,26.720841732289546
4710.410000000052,30.80684641560098
4711.504000000052,35.93712303766082
4712.598000000052,39.92513634211837
4713.692000000052,43.279659837586436
4714.786000000052,46.54510026136459
4715.880000000052,50.81027108805585
4716.974000000052,53.924270289961534
4718.068000000052,55.92273109577616
4719.162000000052,57.867742058572205
4720.256000000052,58.1260829664741
4721.350000000052,57.79547560122954
4722.444000000052,56.884828270006345
4723.538000000052,55.411957587155634
4724.632000000052,54.47458533443667
4725.726000000052,53.01953126591776
4726.8200000000525,53.197697409293724
4727.9140000000525,53.366955245501856
4729.008000000053,52.9918063444104
4730.102000000053,52.054434091687575
4731.196000000053,51.11706183896088
4732.290000000053,50.21532281491324
4733.384000000053,48.251495237777675
4734.478000000053,46.30548427498163
4735.572000000053,44.93951327815264
4736.666000000053,43.63590043151005
4737.760000000053,41.84133069057875
4738.854000000053,39.54689574819089
4739.948000000053,36.76150391152591
4741.042000000053,35.064925549456206
4742.136000000053,33.403980416057834
4743.230000000053,32.88529860026563
4744.324000000053,31.893476504531936
4745.418000000053,31.535144217780015
4746.512000000053,32.32798355579821
4747.606000000053,33.69195455262721
4748.7000000000535,33.98492868919658
4749.7940000000535,33.78694593148109
4750.888000000054,33.07128135797725
4751.982000000054,33.435521951904725
4753.076000000054,34.3352609759485
4754.170000000054,34.10164498955782
4755.264000000054,33.82348746732798
4756.358000000054,33.491880102083414
4757.452000000054,33.10682289382413
4758.546000000054,31.017279016327326
4759.640000000054,29.365242190100652
4760.734000000054,28.757477302618522
4761.828000000054,27.569672449165488
4762.922000000054,27.443956148804247
4764.016000000054,27.282606619763946
4765.110000000054,27.058898940544964
4766.204000000054,26.246242988183376
4767.298000000054,25.915635622938815
4768.392000000054,24.433856632920268
4769.486000000054,22.363129369755264
4770.580000000055,20.274585492254587
4771.674000000055,19.257038475013545
4772.768000000055,17.650543184629896
4773.862000000055,18.17713330758222
4774.956000000055,18.14150007891089
4776.050000000055,17.552551805772154
4777.144000000055,16.428105102501664
4778.238000000055,15.321475013566843
4779.332000000055,14.785976583442825
4780.426000000055,15.928239901048979
4781.520000000055,17.69508472047292
4782.614000000055,18.444382522648095
4783.708000000055,19.755903676466232
4784.802000000055,22.165146612039774
4785.896000000055,24.592206161956703
4786.990000000055,27.590397370672846
4788.084000000055,30.061998456428938
4789.178000000055,32.54250784936059
4790.272000000055,34.47861050499266
4791.366000000056,38.03902506534018
4792.460000000056,43.19702660890738
4793.554000000056,46.1506762817805
4794.648000000056,48.5331942958544
4795.742000000056,49.80908222099349
4796.836000000056,51.09387845330427
4797.930000000056,54.01189489749447
4799.024000000056,55.84109786710097
4800.118000000056,57.6435759152001
4801.212000000056,59.43714565612754
4802.306000000056,60.659583738259634
4803.400000000056,60.22207668698564
4804.494000000056,59.20452966974459
4805.588000000056,59.27579612709111
4806.682000000056,58.79374753997795
4807.776000000056,57.79401713706871
4808.870000000056,56.24097168969978
4809.964000000056,54.687926242330846
4811.058000000056,52.028250706023236
4812.152000000056,49.35966686255166
4813.2460000000565,46.691083019080075
4814.3400000000565,42.43382049956051
4815.434000000057,37.67669277859213
4816.528000000057,35.6772319727775
4817.622000000057,33.71340439564193
4818.716000000057,32.34743339881293
4819.810000000057,31.026003937830822
4820.904000000057,29.240342504071215
4821.998000000057,28.097079186465066
4823.092000000057,27.58730567784068
4824.186000000057,27.675388749534452
4825.280000000057,27.861463200074382
4826.374000000057,28.14552902947592
4827.468000000057,29.571858176483605
4828.562000000057,29.945007077575056
4829.656000000057,29.79156585570645
4830.750000000057,30.1914396783014
4831.844000000057,30.635855036743237
4832.938000000057,32.17799217694433
4834.032000000057,33.184630887021406
4835.1260000000575,34.19126959709462
4836.220000000058,34.65350156987212
4837.314000000058,35.59778212976664
4838.408000000058,35.408707679218985
4839.502000000058,35.19290830716783
4840.596000000058,34.95038401361318
4841.690000000058,36.28763008893482
4842.784000000058,36.48261284664645
4843.878000000058,37.132919269967736
4844.972000000058,37.11410265562821
4846.066000000058,36.979478048095274
4847.160000000058,35.64914027994533
4848.254000000058,34.74740125589769
4849.348000000058,33.1676308870214
4850.442000000058,32.043184183750924
4851.536000000058,30.829654408794386
4852.630000000058,30.080356606615354
4853.724000000058,27.6265721351872
4854.818000000058,23.45939268735755
4855.9120000000585,19.765353519477088
4857.0060000000585,17.668901334808584
4858.100000000059,14.448002446869598
4859.194000000059,12.842507156485947
4860.288000000059,11.781418603398016
4861.382000000059,11.26473678760966
4862.476000000059,10.721330050310083
4863.570000000059,10.695605128802722
4864.664000000059,10.134381777171342
4865.758000000059,10.653063592963562
4866.852000000059,11.189562023087579
4867.946000000059,12.27937549768287
4869.040000000059,12.851507156485948
4870.134000000059,15.627990685986966
4871.228000000059,16.789070617928783
4872.322000000059,17.950150549874458
4873.416000000059,18.575732051684525
4874.510000000059,20.29903533526931
4875.604000000059,21.513565110229706
4876.698000000059,24.94135506304429
4877.79200000006,29.51140833347661
4878.88600000006,33.581596402448525
4879.98000000006,37.143010962799906
4881.07400000006,39.624520355731555
4882.16800000006,42.66825310028686
4883.26200000006,45.71198584485375
4884.35600000006,48.77353520374858
4885.45000000006,51.87071779132246
4886.54400000006,54.4413102559363
4887.63800000006,56.99408610621834
4888.73200000006,59.49341211348179
4889.82600000006,60.332792987350736
4890.92000000006,61.70767229134756
4892.01400000006,61.94919658489836
4893.10800000006,61.09299909670146
4894.20200000006,61.33452339025226
4895.29600000006,62.13827103544601
4896.39000000006,62.42433686484755
4897.48400000006,61.094999096697606
4898.5780000000605,60.86338311030693
4899.6720000000605,60.105177000960055
4900.766000000061,59.364787505948854
4901.860000000061,57.553401150681886
4902.954000000061,55.22433297962657
4904.048000000061,54.05534474051305
4905.142000000061,52.9398063444104
4906.236000000061,51.33331105402675
4907.330000000061,49.7535406851466
4908.424000000061,48.209403544941644
4909.518000000061,45.61208615882431
4910.612000000061,42.53272018558609
4911.706000000061,39.54243728404164
4912.800000000061,37.17673588430726
4913.894000000061,35.40889106488332
4914.988000000061,33.67667947413457
4916.082000000061,32.533416156528425
4917.176000000061,30.863562715962217
4918.270000000061,28.12271241513639
4919.364000000061,27.023990633373266
4920.4580000000615,26.478583896077556
4921.5520000000615,26.46867558890972
4922.646000000062,25.36104549997876
4923.740000000062,24.762188919668333
4924.834000000062,25.207604278110164
4925.928000000062,25.06407136340939
4927.022000000062,24.31377356123036
4928.116000000062,23.510025916032742
4929.210000000062,22.09951338336458
4930.304000000062,21.697639560769638
4931.398000000062,21.215590973652606
4932.492000000062,21.19777435931694
4933.586000000062,21.10869128763089
4934.680000000062,21.51056511022584
4935.774000000062,20.743450693707274
4936.868000000062,19.351754775374786
4937.962000000062,17.37111058389969
4939.056000000062,15.3548331637494
4940.150000000062,14.4006442966909
4941.244000000062,13.99086216692426
4942.338000000063,13.045581607029739
4943.432000000063,12.626891170095266
4944.526000000063,11.645977381529413
4945.620000000063,10.665063592963563
4946.714000000063,10.781871586156967
4947.808000000063,10.925404500857734
4948.902000000063,11.077845722726334
4949.996000000063,12.87241546365378
4951.090000000063,14.666985204585082
4952.184000000063,17.014869989979935
4953.278000000063,18.862889573925955
4954.372000000063,21.8531724754704
4955.466000000063,24.91472183437296
4956.560000000063,28.047537650618178
4957.654000000063,32.32261678447727
4958.748000000063,35.57124059392748
4959.842000000063,38.88222255354866
4960.936000000063,42.7732444791446
4962.030000000063,47.78871310801104
4963.124000000064,53.3753133956844
4964.218000000064,57.3554183929664
4965.312000000064,62.43324517201924
4966.406000000064,66.46680001231596
4967.500000000064,69.44717460669644
4968.594000000064,73.02540578138735
4969.688000000064,76.09486344745387
4970.782000000064,78.10223256043633
4971.876000000064,79.59191985762271
4972.970000000064,80.02842690889284
4974.064000000064,78.87625528412272
4975.158000000064,77.22421845789606
4976.252000000064,76.1433132904686
4977.346000000064,74.52690969291712
4978.440000000064,71.82169262076647
4979.534000000064,69.09865893428403
4980.628000000064,65.84012681766987
4981.722000000064,63.688224789986634
4982.816000000064,62.08963780677468
4983.910000000064,60.535592359398024
4985.0040000000645,57.375051621645454
4986.0980000000645,53.72355398960029
4987.192000000065,50.11659789340975
4988.286000000065,46.045409824433975
4989.380000000065,40.96558304538499
4990.474000000065,37.59024293557741
4991.568000000065,34.8662092490911
4992.662000000065,31.67794358983117
4993.756000000065,29.658666169680878
4994.850000000065,27.728471821220502
4995.944000000065,25.87845223727834
4997.038000000065,25.215237506785357
4998.132000000065,25.712102708238046
4999.226000000065,24.67373907665361
5000.320000000065,24.251048639723
5001.414000000065,23.328493001335833
5002.508000000065,22.468295513131224
5003.602000000065,21.661547867937465
5004.696000000065,20.34602671412705
5005.790000000065,18.49500713018489
5006.8840000000655,17.179485976366752
5007.978000000066,16.363830024005164
5009.072000000066,16.030222658764465
5010.166000000066,17.276385662392332
5011.260000000066,18.451282208673668
5012.354000000066,20.617000850700286
5013.448000000066,22.13141306939402
5014.542000000066,22.967793943255245
5015.636000000066,24.24168186839819
5016.730000000066,24.873171677383816
5017.824000000066,26.486575274935298
5018.918000000066,26.89535740470194
5020.012000000066,27.188331541275172
5021.106000000066,26.285592517223677
5022.200000000066,25.258137192810935
5023.294000000066,24.659280612500496
5024.388000000066,22.882527485912583
5025.482000000066,21.570006332094444
5026.576000000066,20.150585492254592
5027.6700000000665,18.650989887896518
5028.7640000000665,18.722256345250766
5029.858000000067,18.186757915115155
5030.952000000067,17.60671794914425
5032.046000000067,16.455546324370264
5033.140000000067,15.78642328670945
5034.234000000067,15.599348836165657
5035.328000000067,14.805509498139735
5036.422000000067,13.94931200993512
5037.516000000067,13.039664678715791
5038.610000000067,13.156472671913058
5039.704000000067,13.202014207759948
5040.798000000067,13.738512637883964
5041.892000000067,14.757059655128874
5042.986000000067,15.74888175086642
5044.080000000067,17.27620227673186
5045.174000000067,19.330112925553472
5046.268000000067,21.928430311674667
5047.362000000067,25.60665286522719
5048.456000000067,28.731560374308433
5049.550000000068,31.856467883385815
5050.644000000068,35.516873822594945
5051.738000000068,38.07955798004095
5052.832000000068,40.062202171519914
5053.926000000068,41.47371470418807
5055.020000000068,43.385092438308924
5056.114000000068,43.62761673187129
5057.208000000068,43.834507796754615
5058.302000000068,43.996857325791055
5059.396000000068,45.23911202225108
5060.490000000068,45.90132675274407
5061.584000000068,45.43909477996657
5062.678000000068,44.9679545000251
5063.772000000068,44.48790591290421
5064.866000000068,44.00785732579105
5065.960000000068,44.03658224729455
5067.054000000068,44.582988984594124
5068.148000000068,44.59389729176195
5069.242000000068,44.57808067742243
5070.336000000068,43.991132404279824
5071.4300000000685,43.3685509024659
5072.524000000069,42.737061093480264
5073.618000000069,41.56116454719893
5074.712000000069,41.491898089852405
5075.806000000069,39.807228034946675
5076.900000000069,38.66696471734053
5077.994000000069,38.08892475136962
5079.088000000069,37.53760970690221
5080.182000000069,37.030836198277825
5081.276000000069,36.02419748820461
5082.370000000069,35.03537539246706
5083.464000000069,34.07327821823687
5084.558000000069,34.235627747273305
5085.652000000069,34.96020062794884
5086.746000000069,35.14036677132481
5087.840000000069,35.311624607532934
5088.934000000069,34.93847570644535
5090.028000000069,35.091916928310084
5091.122000000069,34.665318184207784
5092.2160000000695,32.587682613878805
5093.3100000000695,32.15217556260094
5094.40400000007,31.72557681850636
5095.49800000007,31.27225315289283
5096.59200000007,30.247797828487812
5097.68600000007,28.634394230932475
5098.78000000007,28.627485923760776
5099.87400000007,28.638394230932473
5100.96800000007,27.033898940548827
5102.06200000007,27.06262386205232
5103.15600000007,27.09134878355968
5104.25000000007,27.64666382802709
5105.34400000007,27.64866382802323
5106.43800000007,27.097348783555823
5107.53200000007,26.010535308964393
5108.62600000007,25.477036878836508
5109.72000000007,26.02344361613222
5110.81400000007,26.025443616136084
5111.90800000007,26.027443616136086
5113.00200000007,25.48503687883651
5114.096000000071,26.040351923303916
5115.190000000071,27.675572135191068
5116.284000000071,28.766385609786354
5117.378000000071,29.839382470042118
5118.472000000071,30.894562715958354
5119.566000000071,32.50305800634587
5120.660000000071,34.11155329672952
5121.754000000071,35.702231972781355
5122.848000000071,36.69505406851505
5123.942000000071,38.74996471733667
5125.036000000071,39.68933697006336
5126.130000000071,40.02194433530792
5127.224000000071,39.79232834892496
5128.318000000071,40.62480091561835
5129.412000000071,41.42164025364041
5130.506000000071,43.244934916079075
5131.600000000071,43.899241339404234
5132.694000000071,42.30465435619228
5133.788000000071,41.192115960085765
5134.882000000072,40.54380953676061
5135.976000000072,39.83314496326062
5137.070000000072,39.61343728404164
5138.164000000072,38.79587302450836
5139.258000000072,37.924858921964216
5140.352000000072,35.37608307168991
5141.446000000072,33.87157916015628
5142.540000000072,31.78703528265561
5143.634000000072,29.68467479081927
5144.728000000072,28.117812729110817
5145.822000000072,26.54204236023453
5146.916000000072,24.41295694689083
5148.010000000072,22.83718657801454
5149.104000000072,20.752642700510005
5150.198000000072,19.792545526279817
5151.292000000072,19.947986748148416
5152.386000000072,19.06806433844417
5153.480000000072,18.250500078910893
5154.574000000072,18.610832365662812
5155.668000000072,20.702376243163485
5156.7620000000725,21.785281410587082
5157.8560000000725,22.4306795267444
5158.950000000073,23.68284253037227
5160.044000000073,23.899641902427284
5161.138000000073,24.71429785478501
5162.232000000073,26.14462700180042
5163.326000000073,28.726127773578227
5164.420000000073,31.92330174001372
5165.514000000073,36.28055563838716
5166.608000000073,40.11121941380056
5167.702000000073,43.4063847590938
5168.796000000073,47.27268176318625
5169.890000000073,50.62129695148261
5170.984000000073,54.53213549141809
5172.078000000073,57.91638390839738
5173.172000000073,60.2207271579492
5174.266000000073,61.97175536302976
5175.360000000073,63.731691875282
5176.454000000073,65.49162838754198
5177.548000000073,66.15384311803496
5178.6420000000735,66.80714954135625
5179.736000000074,66.90714092021014
5180.830000000074,66.98931568473222
5181.924000000074,66.51817540478689
5183.018000000074,65.48481177319859
5184.112000000074,65.01367149326099
5185.206000000074,62.93603592292814
5186.300000000074,60.885125274102656
5187.394000000074,57.21881102772184
5188.488000000074,53.034814965552656
5189.582000000074,49.457583790865606
5190.676000000074,45.398304029061535
5191.770000000074,43.01678601498763
5192.864000000074,40.679809536764466
5193.958000000074,37.825151242745235
5195.052000000074,35.006126177401185
5196.146000000074,32.78495769237145
5197.240000000074,31.170554094816104
5198.334000000074,28.538603480019717
5199.4280000000745,27.084549411504668
5200.5220000000745,26.790575274939158
5201.616000000075,26.0234608584206
5202.710000000075,25.34542951358808
5203.804000000075,25.84529471504078
5204.898000000075,25.889836250891527
5205.992000000075,26.576775902884144
5207.086000000075,26.754942046260105
5208.180000000075,26.96874141831512
5209.274000000075,27.218174019037605
5210.368000000075,28.065463200074383
5211.462000000075,29.501700654253767
5212.556000000075,30.982479644272313
5213.650000000075,32.48998355580207
5214.744000000075,34.033120696003174
5215.838000000075,35.60298275771162
5216.932000000075,36.09293965199648
5218.026000000075,37.12730328358092
5219.120000000075,37.02831190471931
5220.214000000075,37.42027742014643
5221.308000000076,38.285383215522735
5222.402000000076,38.534815816252944
5223.496000000076,37.63307679219758
5224.590000000076,37.21338635526697
5225.684000000076,37.28465281261735
5226.778000000076,37.320286041296406
5227.872000000076,37.31137773412471
5228.966000000076,36.70461284664645
5230.060000000076,36.6333463892922
5231.154000000076,36.53535501043832
5232.248000000076,36.41954701724491
5233.342000000076,36.83032914700769
5234.436000000076,36.68779623230692
5235.530000000076,35.97413165880694
5236.624000000076,34.68933542649616
5237.718000000076,33.94003762431712
5238.812000000076,32.08410973320713
5239.906000000076,32.95021552857571
5241.000000000076,33.26300627948847
5242.094000000076,33.57579703039737
5243.1880000000765,32.79086599954314
5244.282000000077,31.45261992421764
5245.376000000077,30.096557234564198
5246.470000000077,29.231451439187893
5247.564000000077,27.777397370672844
5248.658000000077,26.260985151979114
5249.752000000077,25.226621520398535
5250.846000000077,25.218713213226845
5251.940000000077,26.246168537639583
5253.034000000077,27.737855834829823
5254.128000000077,28.596053323034432
5255.222000000077,28.81185269508945
5256.316000000077,28.92075238111116
5257.410000000077,28.36943733664375
5258.504000000077,28.826761002253416
5259.598000000077,28.115096428749577
5260.692000000077,27.323257090727516
5261.786000000077,27.004558032650785
5262.880000000077,24.428057260869114
5263.9740000000775,23.43132685795987
5265.0680000000775,20.739018092984796
5266.162000000078,19.090981266754262
5267.256000000078,17.942809641972556
5268.350000000078,17.285594911487294
5269.444000000078,16.59274695231911
5270.538000000078,15.84644915014394
5271.632000000078,15.073426426453686
5272.726000000078,13.702547122460714
5273.820000000078,12.304942896956522
5274.914000000078,10.336207012649261
5276.008000000078,8.88515294413422
5277.102000000078,7.942872384239688
5278.196000000078,8.044863763097439
5279.290000000078,10.279940555302737
5280.384000000078,11.934977381529414
5281.478000000078,14.61646953217269
5282.572000000078,17.23560353262955
5283.666000000078,18.721382522651954
5284.760000000078,20.180436591163136
5285.854000000079,22.1928057041456
5286.948000000079,25.29398829171948
5288.042000000079,29.4839843538848
5289.136000000079,33.67398041605398
5290.230000000079,37.31066143376347
5291.324000000079,39.314122239570366
5292.418000000079,41.888714704191926
5293.512000000079,44.47221547596974
5294.606000000079,46.52912612479522
5295.700000000079,48.63057830946372
5296.794000000079,49.6432170195408
5297.888000000079,51.22698738842095
5298.982000000079,51.730852589873635
5300.076000000079,52.79694114296157
5301.170000000079,53.89866292472084
5302.264000000079,53.42061433760381
5303.358000000079,53.52260571645769
5304.452000000079,52.59814177090656
5305.546000000079,52.26262609849417
5306.640000000079,53.060465436516225
5307.73400000008,53.33171465157824
5308.82800000008,53.594055559476274
5309.92200000008,53.30308142290304
5311.01600000008,53.00319897916584
5312.11000000008,52.703316535424776
5313.20400000008,52.46579224186626
5314.29800000008,53.36162295874993
5315.39200000008,54.31981182581229
5316.48600000008,54.81376872009328
5317.58000000008,55.35226715022117
5318.67400000008,54.83758533443281
5319.76800000008,55.44735022191107
5320.86200000008,55.575066522276174
5321.95600000008,55.247459157027755
5323.05000000008,55.53552498643316
5324.14400000008,54.81495210575761
5325.23800000008,53.59451402362939
5326.33200000008,52.42752578451974
5327.42600000008,50.76958065112137
5328.5200000000805,48.085180193310265
5329.6140000000805,45.98972800864176
5330.708000000081,43.938817359820135
5331.802000000081,41.40585812387763
5332.896000000081,39.488572082585094
5333.990000000081,37.09814576135108
5335.084000000081,34.225670852992316
5336.178000000081,32.46873434074006
5337.272000000081,29.105302538096442
5338.366000000081,26.82177590288414
5339.460000000081,23.99384253037227
5340.554000000081,22.834762598434317
5341.648000000081,22.773404448247902
5342.742000000081,23.28317795686843
5343.836000000081,24.346266509960223
5344.930000000081,25.9626701075117
5346.024000000081,25.954761800343867
5347.118000000081,26.491260230467887
5348.212000000081,27.045575274935302
5349.306000000081,26.51107684480742
5350.4000000000815,27.056483582106992
5351.4940000000815,28.13738874952673
5352.588000000082,29.744884039914233
5353.682000000082,30.81688090017386
5354.776000000082,31.353379330297884
5355.870000000082,32.97869123502106
5356.964000000082,33.524097972316774
5358.058000000082,34.605003139744234
5359.152000000082,35.65918338566047
5360.246000000082,36.695547017244905
5361.340000000082,36.65200548140188
5362.434000000082,37.66164419147509
5363.528000000082,37.55574450545338
5364.622000000082,36.887621467788705
5365.716000000082,34.55955329672952
5366.810000000082,32.73135032712302
5367.904000000082,31.40301255897694
5368.998000000082,30.574539992275827
5370.092000000082,30.254840934199095
5371.1860000000825,30.97941381487077
5372.2800000000825,31.67726177403895
5373.374000000083,31.241754722764945
5374.468000000083,31.886152838922268
5375.562000000083,31.450645787652135
5376.656000000083,31.568453780845537
5377.750000000083,31.712986695542448
5378.844000000083,31.902061146090105
5379.938000000083,32.63554233393347
5381.032000000083,33.404656750448176
5382.126000000083,35.28930956306939
5383.220000000083,37.18287068285457
5384.314000000083,39.085340109811455
5385.408000000083,40.47012772097226
5386.502000000083,41.36395843785206
5387.596000000083,41.74901564611134
5388.690000000083,42.16970608304195
5389.784000000083,42.67057128449851
5390.878000000083,43.24270294330157
5391.972000000083,44.430507796750746
5393.066000000084,45.16298898459412
5394.160000000084,43.81583460210079
5395.254000000084,44.20880011753563
5396.348000000084,44.744298547659646
5397.442000000084,44.851198233681366
5398.536000000084,45.064997605732515
5399.630000000084,47.00110026136845
5400.724000000084,48.49078755855483
5401.818000000084,49.51624288296757
5402.912000000084,51.21082124504499
5404.006000000084,51.9413024328845
5405.100000000084,52.823224842596474
5406.194000000084,54.392086904304925
5407.288000000084,55.532350221911074
5408.382000000084,56.815146454217995
5409.476000000084,58.74924910985006
5410.570000000084,60.236936407040304
5411.664000000084,61.26930003862088
5412.758000000084,63.470651909311094
5413.852000000084,64.11895833264012
5414.9460000000845,65.39184625777148
5416.040000000085,66.77163386894387
5417.134000000085,69.33822633355383
5418.228000000085,71.44058682539404
5419.322000000085,72.51649199281763
5420.416000000085,74.20807035489119
5421.510000000085,75.39978351551592
5422.604000000085,75.00281800008108
5423.698000000085,74.09707897603731
5424.792000000085,73.77137991795672
5425.886000000085,72.38359230679205
5426.980000000085,70.47812287983905
5428.074000000085,66.948341548159
5429.168000000085,62.374288277738245
5430.262000000085,58.40699989478419
5431.356000000085,54.47534474051305
5432.450000000085,50.05273269195706
5433.544000000085,45.71029540791155
5434.638000000085,43.06343648595119
5435.7320000000855,38.292400457811105
5436.8260000000855,34.11922100998145
5437.920000000086,29.437268053527422
5439.014000000086,25.317538448708625
5440.108000000086,21.751123888353376
5441.202000000086,17.631394283538445
5442.296000000086,14.591569846139386
5443.390000000086,12.613833961839848
5444.484000000086,11.144871586156967
5445.578000000086,10.166866104758949
5446.672000000086,9.688725824809755
5447.766000000086,9.13931908751018
5448.860000000086,7.98314746273233
5449.954000000086,7.282299503568012
5451.048000000086,7.598998561644745
5452.142000000086,8.362112978163307
5453.236000000086,7.911697619725334
5454.330000000086,8.443196049845493
